image&nbsp;&nbsp;&nbsp;	name&nbsp;	pass&nbsp;&nbsp;&nbsp;	fail&nbsp;&nbsp;&nbsp;	errors&nbsp;&nbsp;&nbsp;	skipped&nbsp;&nbsp;&nbsp;	avg time&nbsp;	fail msg&nbsp;
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestNestedDocsSort#testNotBjqReference	24	0	 0	0	.02	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testRandom	24	0	 0	0	.97	
<img src="images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testLongFieldCache	0	0	 0	24	.00	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.function.TestFunctionQuery#testSortByFunc	24	0	 0	0	.05	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testAugmentersGlobsExplicitAndScoreOhMy	24	0	 0	0	.15	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testDoubleDocValues	24	0	 0	0	1.14	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testCompares	24	0	 0	0	.02	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.join.BJQParserTest#testToParentFilters	24	0	 0	0	.04	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testQueryFunc	24	0	 0	0	.01	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncGhhsin	24	0	 0	0	.00	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testReRankQuery	24	0	 0	0	.04	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestNestedDocsSort#testEqualityUpToBlockJoin	24	0	 0	0	.02	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.similarities.TestDFISimilarityFactory#testParameters	24	0	 0	0	.01	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.TestTrieFacet#testSingleValuedTrieP8_fcs	24	0	 0	0	.02	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.TestRecovery#testReload	24	0	 0	0	.78	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.similarities.TestLMJelinekMercerSimilarityFactory#testParameters	24	0	 0	0	.00	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.mlt.CloudMLTQParserTest#testMinDF	24	0	 0	0	.17	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testDefaultMM	24	0	 0	0	.11	
<img src="images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncDoubleValueBools	24	0	 0	0	.01	
