image&nbsp;&nbsp;&nbsp;	name&nbsp;	pass&nbsp;&nbsp;&nbsp;	fail&nbsp;&nbsp;&nbsp;	errors&nbsp;&nbsp;&nbsp;	skipped&nbsp;&nbsp;&nbsp;	avg time&nbsp;	fail msg&nbsp;
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdateProcessorFactoryTest#testBasics	24	0	 0	0	.10	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.CloneFieldUpdateProcessorFactoryTest#testArrayClone	24	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.URLClassifyProcessorTest#testCanonicalUrl	24	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.TimeRoutedAliasUpdateProcessorTest#testParse	24	0	 0	0	.12	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.IgnoreLargeDocumentProcessorFactoryTest#testEstimateObjectSizeWithChildList	24	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorIntegrationTest#classify_fullConfiguration_shouldAutoClassify	24	0	 0	0	.32	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.TolerantUpdateProcessorTest#testMaxErrorsThrowsException	24	0	 0	0	.03	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testFailedParseMixedDouble	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.SkipExistingDocumentsProcessorFactoryTest#testSkippableUpdateIsSkippedIfSkipUpdatesTrue	12	0	 0	0	.03	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ScriptEngineTest#testEvalReader	24	0	 0	0	.05	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdateProcessorFactoryTest#testWrongAtomicOpPassed	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestInPlaceUpdatesStandalone#testDoInPlaceUpdateMerge	24	0	 0	0	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.DocExpirationUpdateProcessorFactoryTest#testTTLFieldConversion	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseDateExplicitTypeClassSelector	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdateProcessorFactoryTest#testMultipleThreads	24	0	 0	0	.15	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.StatelessScriptUpdateProcessorFactoryTest#testConditionalExecution	24	0	 0	0	.34	
