image&nbsp;&nbsp;&nbsp;	name&nbsp;	pass&nbsp;&nbsp;&nbsp;	fail&nbsp;&nbsp;&nbsp;	errors&nbsp;&nbsp;&nbsp;	skipped&nbsp;&nbsp;&nbsp;	avg time&nbsp;	fail msg&nbsp;
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testPointInt	12	0	 0	12	.59	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestRecovery#testDropBuffered	24	0	 0	0	.62	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSurroundQueryParser#testQueryParser	24	0	 0	0	.49	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.RangeFacetCloudTest#testInclude_Edge	22	0	 0	2	.29	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestLRUCache#testMaxRamSize	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestRecovery#testBufferedMultipleCalls	24	0	 0	0	.56	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.ReturnFieldsTest#testCopyRename	22	0	 0	2	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolr4Spatial#checkResultFormat	132	0	 0	132	.08	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestPerFieldSimilarityWithDefaultOverride#testDirectFactory	12	0	 0	12	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestTrieFacet#testMultiValuedTrieP8_enum	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestLFUCache#testSimple	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testAllRealFields	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testScoreAndAllRealFields	12	0	 0	12	.01	
<img src="/images/failed.png" height="14" width="14">	org.apache.solr.search.TestRecovery#testExistOldBufferLog	21	3	 0	0	5.48	java.lang.AssertionError<br/>&nbsp; &nbsp;at __randomizedtesting.SeedInfo.seed([F85159A70D76EA84:1257F80EB77BB121]:0)<br/>&nbsp; &nbsp;at org.junit.Assert.fail(Assert.java:92)<br/>&nbsp; &nbsp;at org.junit.Assert.assertTrue(Assert.java:43)<br/>&nbsp; &nbsp;at org.junit.Assert.assertFalse(Assert.java:68)<br/>&nbsp; &nbsp;at org.junit.Assert.assertFalse(Assert.java:79)<br/>&nbsp; &nbsp;at org.apache.solr.search.TestRecovery.testExistOldBufferLog(TestRecovery.java:1073)<br/>&nbsp; &nbsp;at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)<br/>&nbsp; &nbsp;at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)<br/>&nbsp; &nbsp;at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)<br/>&nbsp; &nbsp;at java.lang.reflect.Method.invoke(Method.java:498)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner.invoke(RandomizedRunner.java:1742)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner$8.evaluate(RandomizedRunner.java:935)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner$9.evaluate(RandomizedRunner.java:971)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner$10.evaluate(RandomizedRunner.java:985)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.SystemPropertiesRestoreRule$1.evaluate(SystemPropertiesRestoreRule.java:57)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleSetupTeardownChained$1.evaluate(TestRuleSetupTeardownChained.java:49)<br/>&nbsp; &nbsp;at org.apache.lucene.util.AbstractBeforeAfterRule$1.evaluate(AbstractBeforeAfterRule.java:45)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleThreadAndTestName$1.evaluate(TestRuleThreadAndTestName.java:48)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures$1.evaluate(TestRuleIgnoreAfterMaxFailures.java:64)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleMarkFailure$1.evaluate(TestRuleMarkFailure.java:47)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.ThreadLeakControl$StatementRunner.run(ThreadLeakControl.java:368)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.ThreadLeakControl.forkTimeoutingTask(ThreadLeakControl.java:817)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.ThreadLeakControl$3.evaluate(ThreadLeakControl.java:468)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner.runSingleTest(RandomizedRunner.java:944)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner$5.evaluate(RandomizedRunner.java:830)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner$6.evaluate(RandomizedRunner.java:880)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.RandomizedRunner$7.evaluate(RandomizedRunner.java:891)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.SystemPropertiesRestoreRule$1.evaluate(SystemPropertiesRestoreRule.java:57)<br/>&nbsp; &nbsp;at org.apache.lucene.util.AbstractBeforeAfterRule$1.evaluate(AbstractBeforeAfterRule.java:45)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleStoreClassName$1.evaluate(TestRuleStoreClassName.java:41)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.NoShadowingOrOverridesOnMethodsRule$1.evaluate(NoShadowingOrOverridesOnMethodsRule.java:40)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.NoShadowingOrOverridesOnMethodsRule$1.evaluate(NoShadowingOrOverridesOnMethodsRule.java:40)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleAssertionsRequired$1.evaluate(TestRuleAssertionsRequired.java:53)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleMarkFailure$1.evaluate(TestRuleMarkFailure.java:47)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleIgnoreAfterMaxFailures$1.evaluate(TestRuleIgnoreAfterMaxFailures.java:64)<br/>&nbsp; &nbsp;at org.apache.lucene.util.TestRuleIgnoreTestSuites$1.evaluate(TestRuleIgnoreTestSuites.java:54)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.rules.StatementAdapter.evaluate(StatementAdapter.java:36)<br/>&nbsp; &nbsp;at com.carrotsearch.randomizedtesting.ThreadLeakControl$StatementRunner.run(ThreadLeakControl.java:368)<br/>&nbsp; &nbsp;at java.lang.Thread.run(Thread.java:748)<br/>
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.TestScoreJoinQPScore#testSimpleWithScoring	22	0	 0	2	.05	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestFoldingMultitermQuery#testGerman	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestComponentsName#testComponentsName	12	0	 0	12	.05	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testQueryMaxScore	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacetsWithNestedObjects#testExplicitFilterExclusions	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testFloatDocValues	12	0	 0	12	.87	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestFunctionQuery#testFunctions	12	0	 0	12	.14	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestNestedDocsSort#testEquality	24	0	 0	0	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacetsStatsParsing#testEquality	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestRealTimeGet#testStressGetRealtime	12	0	 0	12	4.68	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestReload#testGetRealtimeReload	12	0	 0	12	6.67	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestLRUCache#testPercentageAutowarm	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BJQParserTest#testScoresForParent	12	0	 0	12	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolrCoreParser#testGoodbye	12	0	 0	12	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestPayloadScoreQParserPlugin#test	24	0	 0	0	.06	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testCharFilter	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestXmlQParser#testBoostingTermQueryXML	24	0	 0	0	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestTrieFacet#testSingleValuedTrieP8_enum	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestIndexSearcher#testReopen	12	0	 0	12	.09	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestIndexSearcher#testSearcherListeners	12	0	 0	12	.89	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.CursorMarkTest#testNextCursorMark	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestFilteredDocIdSet#testNullDocIdSet	24	0	 0	0	.08	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testQueryNested	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestCollapseQParserPlugin#testNeedsScoreBugFixed	12	0	 0	12	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testOnlyPhraseOperatorEnabledDisabled	24	0	 0	0	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.mlt.CloudMLTQParserTest#testMLTQParser	12	0	 0	12	.03	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacetsWithNestedObjects#testFacetingOnParents	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestDFRSimilarityFactory#testParameterC	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestSweetSpotSimilarityFactory#testBaselineParameters	12	0	 0	12	.17	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolrQueryParser#testSplitOnWhitespace_Basic	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.stats.TestDefaultStatsCache#test	22	0	 0	2	19.76	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestBM25SimilarityFactory#testParameters	12	0	 0	12	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestNestedDocsSort#testOmitOrder	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.LargeFieldTest#test	22	0	 0	2	.08	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testQueryDismax	24	0	 0	0	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testFocusQueryParser	12	0	 0	12	.06	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolrQueryParser#testSolr4121	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestMaxScoreQueryParser#testTie	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestFunctionQuery#testExternalFileFieldNumericKey	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.stats.TestExactSharedStatsCache#test	24	0	 0	0	30.84	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestTrieFacet#testSingleValuedTrieP8_fc	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestLegacyNumericRangeQueryBuilder#testGetFilterLong	22	0	 0	2	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testPrefixChain	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestOverriddenPrefixQueryForCustomFieldType#testPrefixQueries	24	0	 0	0	.39	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestLFUCache#testConcurrentAccess	12	0	 0	12	17.22	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncBoost	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.RangeFacetCloudTest#testInclude_All_Gap2_hardend	22	0	 0	2	.41	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testFunctions	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testDocIdAugmenterRTG	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacetsWithNestedObjects#testChildLevelFilterExclusions	24	0	 0	0	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacets#testMethodStream	72	0	 0	72	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestFoldingMultitermQuery#testNonTextTypes	24	0	 0	0	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestReRankQParserPlugin#testReRankQueries	24	0	 0	0	.22	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestFoldingMultitermQuery#testMultiBad	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacetRefinement#testBasicRefinement	22	0	 0	2	6.80	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestMaxScoreQueryParser#testNoShouldClauses	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testQueryLucene	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BlockJoinFacetRandomTest#testRandomChildrenRandomParentsRandomRelations	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestFastLRUCache#testOldestItems	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestFieldSortValues#testCustomComparator	12	0	 0	12	.14	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestNestedDocsSort#testEvenBraces	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.SpatialFilterTest#testLatLonType	24	0	 0	0	.22	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.mlt.CloudMLTQParserTest#testInvalidSourceDocument	12	0	 0	12	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testSplitOnWhitespace_Basic	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testShingleQueries	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testParserCoverage	24	0	 0	0	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testCJK	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryParsingTest#testLiteralFunction	24	0	 0	0	.06	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacets#testStats	72	0	 0	72	.82	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestLFUCache#testTimeDecayParams	12	0	 0	12	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestCollapseQParserPlugin#testMultiSort	12	0	 0	12	.07	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestGraphTermsQParserPlugin#testQueries	12	0	 0	12	.13	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.SortByFunctionTest#test	22	0	 0	2	.09	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BJQParserTest#testGrandChildren	12	0	 0	12	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacets#testOverrequest	72	0	 0	72	.05	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.mlt.CloudMLTQParserTest#testLowMinWLValue	12	0	 0	12	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testBasics	12	0	 0	12	.09	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncMod	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestNestedDocsSort#testOmitField	24	0	 0	0	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.CurrencyRangeFacetCloudTest#testJsonFacetRangeOfAsymetricRates	12	0	 0	12	.06	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacets#testRangeOtherWhitebox	72	0	 0	72	.07	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.RangeFacetCloudTest#testInclude_Lower_Gap2	22	0	 0	2	.33	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestReRankQParserPlugin#testOverRank	24	0	 0	0	.07	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncCscore	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolr4Spatial#testSortMultiVal	72	0	 0	192	.05	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testCJKBoosts	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testOnlyPrecedenceOperatorEnabledDisabled	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacets#testSimpleSKG	72	0	 0	72	.06	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testGlobsRTG	12	0	 0	12	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testDefaultOperatorWithMm	12	0	 0	12	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncExists	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestRandomCollapseQParserPlugin#testRandomCollpaseWithSort	12	0	 0	12	11.52	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BlockJoinFacetRandomTest#testRandomChildrenRandomParents	12	0	 0	12	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testQueryFieldPriority	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestDFRSimilarityFactory#test	12	0	 0	12	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncSingleValueMathFuncs	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testGlobsAndExplicit	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testQueryAnalyzerIsUsed	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestXmlQParser#testCustomFieldUserQueryXML	24	0	 0	0	.05	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.stats.TestDistribIDF#testSimpleQuery	12	0	 0	12	4.76	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolr4Spatial2#testConstantScoreQueryWithFilterPartOnly	12	0	 0	12	.08	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacets#testBlockJoin	72	0	 0	72	.04	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestTrieFacet#testMultiValuedTrieP0_enum	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestMaxScoreQueryParser#testFallbackToLucene	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testQueryRaw	24	0	 0	0	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestLMDirichletSimilarityFactory#test	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#killInfiniteRecursionParse	12	0	 0	12	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BlockJoinFacetSimpleTest#testParentLevelFQExclusion	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testLongDocValues	12	0	 0	12	.82	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncRelatedness	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestStressRecovery#testStressRecovery	12	0	 0	12	16.27	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.TestJsonFacetRefinement#testMergeWithOverrefine	22	0	 0	2	.08	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestComplexPhraseQParserPlugin#testHyphenInPhrase	24	0	 0	0	.05	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryParsingTest#testQParserEmptyInput	24	0	 0	0	.12	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testCJKStructured	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestPseudoReturnFields#testGlobsAndExplicitRTG	12	0	 0	12	.03	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestFastLRUCache#testNoAutowarm	12	0	 0	12	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSolrJ#testSolrJ	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testDefaultOperator	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.CursorMarkTest#testGarbageParsing	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestXmlQParserPlugin#testHandyQuery	22	0	 0	2	.10	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncRecip	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestMinMaxOnMultiValuedField#testPointDouble	12	0	 0	12	.57	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testFuncVector	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BJQParserTest#testIntersectBqBjq	12	0	 0	12	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestPerFieldSimilarityWithDefaultOverride#testDirectDynamic	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestExtendedDismaxParser#testAliasingBoost	12	0	 0	12	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestXmlQParser#testTermQueryEmptyXML	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BJQParserTest#testFq	12	0	 0	12	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestXmlQParser#test_ENTITY_TermQueryXML	24	0	 0	0	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.function.TestFunctionQuery#testLongComparisons	12	0	 0	12	.04	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestStandardQParsers#testDefaultQType	22	0	 0	2	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.CurrencyRangeFacetCloudTest#testFacetRangeOfAsymetricRates	12	0	 0	12	.07	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.MergeStrategyTest#test	12	0	 0	12	8.56	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestXmlQParserPlugin#testGoodbyeQuery	22	0	 0	2	.07	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestIndexSearcher#testCloses	12	0	 0	12	.33	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestFastLRUCache#testPercentageAutowarm	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestMultiWordSynonyms#testNonPhrase	12	0	 0	12	.04	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSearchPerf#testEmpty	12	0	 0	12	.00	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.facet.RangeFacetCloudTest#testInclude_Upper	22	0	 0	2	.29	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.TestSimpleQParserPlugin#testDefaultField	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.QueryEqualityTest#testTlogitQuery	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.join.TestCloudNestedDocsSort#test	24	0	 0	0	.45	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.search.facet.SpatialHeatmapFacetsTest#testJsonFacets	24	0	 0	0	12.40	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.BlockJoinFacetRandomTest#testRandomChildrenAllParents	12	0	 0	12	.02	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestSolrQueryParser#testSynonymQueryStyle	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.join.TestScoreJoinQPNoScore#testJoinQueryType	12	0	 0	12	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.similarities.TestPerFieldSimilarity#testDefaults	22	0	 0	2	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.search.TestRandomCollapseQParserPlugin#testEveryIsolatedSortFieldOnSingleGroup	12	0	 0	12	.98	
